ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,id,MRR,ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,converted_within30
0.00028145229383619476,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,151,0.8823529411764706,0.13658942576603872,2,37,0
0.000656722018951121,0.0,0.003569303985722784,0.0,0.05263157894736842,0.0,0.061224489795918366,0.0,129,0.239769820971867,1.0,6,37,1
0.004409419270100384,0.008750994431185363,0.0,0.0,0.07894736842105263,0.04,0.0,0.0,116,0.26640824808184144,0.13406187713678724,8,37,0
0.03621352847359039,0.0,0.0148720999405116,0.0035335689045936395,0.3157894736842105,0.0,0.08163265306122448,0.08333333333333333,146,0.10549872122762148,1.0,5,37,0
0.11942959001782531,0.0007955449482895784,0.022605591909577633,0.0,0.2631578947368421,0.02,0.08163265306122448,0.0,4,0.399616368286445,1.0,4,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0399616368286445,0.014246467412969156,3,37,0
0.02261000093817431,0.0007955449482895784,0.000594883997620464,0.0035335689045936395,0.2631578947368421,0.02,0.02040816326530612,0.08333333333333333,39,0.27401694373401536,0.1491433779332705,5,12,1
0.016699502767614224,0.0,0.0,0.014134275618374558,0.18421052631578946,0.0,0.0,0.08333333333333333,109,0.9727141943734015,0.128714824593903,3,5,0
0.000656722018951121,0.06841686555290374,0.017251635930993457,0.0035335689045936395,0.10526315789473684,0.38,0.1020408163265306,0.08333333333333333,132,0.5480418797953964,0.07006038890895079,6,37,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,41,0.3779571611253197,0.21357413860216015,8,37,0
0.00028145229383619476,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,32,0.29971227621483376,0.0780885651889127,8,34,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0.04901694373401534,0.26664196708702853,8,37,0
0.0,0.0,0.001189767995240928,0.0,0.0,0.0,0.02040816326530612,0.0,22,0.3069053708439898,0.2082310880164831,6,36,0
0.00037526972511492634,0.005568814638027049,0.003569303985722784,0.0,0.05263157894736842,0.02,0.02040816326530612,0.0,53,0.04901694373401534,1.0,8,37,1
0.0077868467961347216,0.0,0.0148720999405116,0.007067137809187279,0.07894736842105263,0.0,0.061224489795918366,0.08333333333333333,120,0.0399616368286445,0.14778884047979718,8,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.1918158567774936,0.1958592874327601,6,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,0.1998081841432225,0.3422541336622442,8,37,0
9.381743127873159e-05,0.0,0.001189767995240928,0.0,0.02631578947368421,0.0,0.02040816326530612,0.0,188,0.0399616368286445,1.0,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.239769820971867,0.22739158369640156,7,5,0
0.03020921287175157,0.0,0.02914931588340274,0.03180212014134275,0.2631578947368421,0.0,0.061224489795918366,0.16666666666666666,146,0.10549872122762148,1.0,5,37,0
0.021671826625386997,0.007955449482895784,0.013087447947650209,0.0,0.13157894736842105,0.06,0.061224489795918366,0.0,105,0.33967391304347827,1.0,6,5,1
0.00046908715639365793,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,119,0.1998081841432225,0.10831415989382308,5,29,1
0.00028145229383619476,0.0,0.000594883997620464,0.0,0.02631578947368421,0.0,0.02040816326530612,0.0,22,0.3069053708439898,0.2082310880164831,6,36,0
0.000656722018951121,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,134,0.04901694373401534,0.45415079562348465,4,14,1
0.01350971010413735,0.0,0.10648423557406306,0.038869257950530034,0.07894736842105263,0.0,0.061224489795918366,0.08333333333333333,120,0.0399616368286445,0.14778884047979718,8,37,1
0.017543859649122806,0.0,0.0,0.007067137809187279,0.23684210526315788,0.0,0.0,0.08333333333333333,39,0.27401694373401536,0.1491433779332705,5,12,1
0.003940332113706727,0.005568814638027049,0.08209399167162404,0.0,0.10526315789473684,0.06,0.08163265306122448,0.0,67,0.2237851662404092,0.15164134959753756,6,34,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0.039210358056265986,1.0,4,37,0
0.14166432123088468,0.0015910898965791568,0.022605591909577633,0.0,0.2894736842105263,0.02,0.14285714285714285,0.0,4,0.399616368286445,1.0,4,37,1
0.000656722018951121,0.0,0.001784651992861392,0.03180212014134275,0.02631578947368421,0.0,0.02040816326530612,0.08333333333333333,113,0.0399616368286445,0.3491276202267672,4,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0399616368286445,0.014246467412969156,3,37,0
0.0,0.0007955449482895784,0.0,0.0,0.0,0.02,0.0,0.0,151,0.8823529411764706,0.13658942576603872,2,37,0
0.0008443568815085843,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,32,0.29971227621483376,0.0780885651889127,8,34,0
0.004972323857772774,0.0,0.010707911957168352,0.04240282685512367,0.05263157894736842,0.0,0.02040816326530612,0.16666666666666666,177,0.29971227621483376,0.01476134421990755,5,37,1
0.003189792663476874,0.0007955449482895784,0.002379535990481856,0.0,0.05263157894736842,0.02,0.04081632653061224,0.0,138,0.5242966751918159,1.0,4,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,0.1998081841432225,0.3422541336622442,8,37,0
0.00046908715639365793,0.003977724741447892,0.0029744199881023203,0.0,0.05263157894736842,0.04,0.04081632653061224,0.0,53,0.04901694373401534,1.0,8,37,0
0.0023454357819682895,0.0294351630867144,0.007138607971445568,0.0,0.05263157894736842,0.04,0.04081632653061224,0.0,194,0.7672634271099744,0.13701600939209335,3,37,1
0.0016887137630171687,0.007955449482895784,0.0,0.0,0.07894736842105263,0.02,0.0,0.0,116,0.26640824808184144,0.13406187713678724,8,37,0
0.011164274322169059,0.0,0.0,0.08833922261484099,0.18421052631578946,0.0,0.0,0.08333333333333333,109,0.9727141943734015,0.128714824593903,3,5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.639386189258312,1.0,8,37,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,128,0.319693094629156,0.11129055303609423,4,30,1
0.1472933671076086,0.0015910898965791568,0.014277215942891136,0.0,0.2894736842105263,0.02,0.2040816326530612,0.0,4,0.399616368286445,1.0,4,37,1
0.012759170653907496,0.011137629276054098,0.002379535990481856,0.0,0.10526315789473684,0.04,0.02040816326530612,0.0,105,0.33967391304347827,1.0,6,5,1
0.00028145229383619476,0.0,0.004759071980963712,0.0035335689045936395,0.02631578947368421,0.0,0.02040816326530612,0.08333333333333333,119,0.1998081841432225,0.10831415989382308,5,29,1
0.00037526972511492634,0.006364359586316627,0.000594883997620464,0.0,0.05263157894736842,0.02,0.02040816326530612,0.0,53,0.04901694373401534,1.0,8,37,0
0.00037526972511492634,0.010342084327764518,0.01011302795954789,0.0,0.05263157894736842,0.06,0.061224489795918366,0.0,30,0.319693094629156,0.06430888856581422,2,37,1
0.00037526972511492634,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,151,0.8823529411764706,0.13658942576603872,2,37,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,134,0.04901694373401534,0.45415079562348465,4,14,1
0.0069424899146261375,0.0015910898965791568,0.11778703152885188,0.038869257950530034,0.18421052631578946,0.04,0.2040816326530612,0.25,55,0.1730658567774936,1.0,4,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0.039210358056265986,1.0,4,37,0
0.0018763486255746317,0.012728719172633254,0.006543723973825104,0.0,0.07894736842105263,0.06,0.061224489795918366,0.0,194,0.7672634271099744,0.13701600939209335,3,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.1918158567774936,0.1958592874327601,6,37,0
0.0015010789004597054,0.007159904534606206,0.03866745984533016,0.0,0.10526315789473684,0.04,0.1020408163265306,0.0,67,0.2237851662404092,0.15164134959753756,6,34,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,110,0.319693094629156,0.020040676143176273,6,35,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,0.1918158567774936,0.1917641596593334,6,5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.3069053708439898,0.2082310880164831,6,36,0
0.0007505394502298527,0.0,0.004759071980963712,0.0176678445229682,0.05263157894736842,0.0,0.02040816326530612,0.16666666666666666,113,0.0399616368286445,0.3491276202267672,4,37,0
0.001313444037902242,0.0,0.000594883997620464,0.03180212014134275,0.05263157894736842,0.0,0.02040816326530612,0.08333333333333333,120,0.0399616368286445,0.14778884047979718,8,37,1
0.06304531381930763,0.0,0.0,0.0,0.6052631578947368,0.0,0.0,0.0,19,0.319693094629156,0.2746447559509573,7,37,1
0.0008443568815085843,0.0,0.000594883997620464,0.0,0.05263157894736842,0.0,0.02040816326530612,0.0,138,0.5242966751918159,1.0,4,37,1
0.0019701660568533634,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,32,0.29971227621483376,0.0780885651889127,8,34,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.639386189258312,1.0,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0.04901694373401534,0.26664196708702853,8,37,0
0.01125809175344779,0.061256961018297536,0.30696014277215944,0.0,0.2631578947368421,0.12,0.5306122448979591,0.0,200,0.159846547314578,0.019041937697655262,5,21,1
0.03142883947837508,0.0,0.022605591909577633,0.09187279151943463,0.2894736842105263,0.0,0.1020408163265306,0.16666666666666666,146,0.10549872122762148,1.0,5,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,0.1998081841432225,0.3422541336622442,8,37,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,116,0.26640824808184144,0.13406187713678724,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0399616368286445,0.014246467412969156,3,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.639386189258312,1.0,8,37,0
0.0,0.0,0.000594883997620464,0.0,0.0,0.0,0.02040816326530612,0.0,188,0.0399616368286445,1.0,8,37,0
0.08753166338305657,0.0,0.0,0.0035335689045936395,0.7368421052631579,0.0,0.0,0.08333333333333333,19,0.319693094629156,0.2746447559509573,7,37,1
0.0015010789004597054,0.0,0.000594883997620464,0.0176678445229682,0.10526315789473684,0.0,0.02040816326530612,0.08333333333333333,88,0.4475703324808184,0.004796533304569267,7,17,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.1278772378516624,0.008892536506135031,6,10,0
0.013884979829252275,0.022275258552108195,0.0,0.0,0.10526315789473684,0.04,0.0,0.0,105,0.33967391304347827,1.0,6,5,1
0.034149544985458295,0.0,0.021415823914336704,0.05653710247349823,0.2631578947368421,0.0,0.1020408163265306,0.16666666666666666,146,0.10549872122762148,1.0,5,37,0
0.00037526972511492634,0.0,0.0,0.007067137809187279,0.02631578947368421,0.0,0.0,0.08333333333333333,128,0.319693094629156,0.11129055303609423,4,30,1
0.008818838540200769,0.0,0.0,0.17667844522968199,0.15789473684210525,0.0,0.0,0.16666666666666666,109,0.9727141943734015,0.128714824593903,3,5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.239769820971867,0.22739158369640156,7,5,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,60,0.33248081841432225,0.11924000331412082,6,37,1
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,192,0.1998081841432225,0.3422541336622442,8,37,0
0.00947556055915189,0.0,0.001189767995240928,0.0,0.05263157894736842,0.0,0.02040816326530612,0.0,120,0.0399616368286445,0.14778884047979718,8,37,1
0.00046908715639365793,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,22,0.3069053708439898,0.2082310880164831,6,36,0
0.1463551927948213,0.0015910898965791568,0.042236763831052945,0.0,0.2894736842105263,0.02,0.12244897959183673,0.0,4,0.399616368286445,1.0,4,37,1
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,151,0.8823529411764706,0.13658942576603872,2,37,0
0.0010319917440660474,0.0031821797931583136,0.004164187983343249,0.0,0.05263157894736842,0.04,0.061224489795918366,0.0,194,0.7672634271099744,0.13701600939209335,3,37,0
0.00028145229383619476,0.0007955449482895784,0.0,0.0,0.02631578947368421,0.02,0.0,0.0,53,0.04901694373401534,1.0,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.319693094629156,0.020040676143176273,6,35,0
0.0005629045876723895,0.011137629276054098,0.003569303985722784,0.0,0.05263157894736842,0.04,0.04081632653061224,0.0,116,0.26640824808184144,0.13406187713678724,8,37,0
0.016980955061450417,0.0,0.0,0.0353356890459364,0.2894736842105263,0.0,0.0,0.16666666666666666,39,0.27401694373401536,0.1491433779332705,5,12,0
0.000656722018951121,0.0,0.0,0.014134275618374558,0.02631578947368421,0.0,0.0,0.08333333333333333,177,0.29971227621483376,0.01476134421990755,5,37,1
0.0,0.0,0.005353955978584176,0.0035335689045936395,0.0,0.0,0.02040816326530612,0.08333333333333333,113,0.0399616368286445,0.3491276202267672,4,37,0
0.003658879819870532,0.020684168655529037,0.02201070791195717,0.0,0.07894736842105263,0.04,0.04081632653061224,0.0,7,0.04901694373401534,1.0,6,7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0.04901694373401534,0.26664196708702853,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.21978900255754474,1.0,3,37,0
0.0009381743127873159,0.0,0.002379535990481856,0.0,0.05263157894736842,0.0,0.02040816326530612,0.0,28,0.1998081841432225,0.02941463559522079,4,37,1
0.0028145229383619475,0.0031821797931583136,0.0029744199881023203,0.0,0.10526315789473684,0.06,0.04081632653061224,0.0,92,0.039210358056265986,0.02126740108834477,7,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0.039210358056265986,1.0,4,37,0
0.007505394502298527,0.0031821797931583136,0.14812611540749554,0.0,0.21052631578947367,0.06,0.44897959183673464,0.0,200,0.159846547314578,0.019041937697655262,5,21,1
0.007880664227413453,0.007159904534606206,0.004164187983343249,0.04240282685512367,0.07894736842105263,0.02,0.02040816326530612,0.08333333333333333,64,0.23089034526854219,0.06123701122580262,4,5,1
0.000656722018951121,0.04455051710421639,0.004164187983343249,0.0,0.10526315789473684,0.28,0.061224489795918366,0.0,132,0.5480418797953964,0.07006038890895079,6,37,0
0.00037526972511492634,0.003977724741447892,0.001784651992861392,0.0,0.02631578947368421,0.02,0.04081632653061224,0.0,30,0.319693094629156,0.06430888856581422,2,37,1
0.0019701660568533634,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,32,0.29971227621483376,0.0780885651889127,8,34,0
0.004878506426494043,0.0,0.0,0.007067137809187279,0.10526315789473684,0.0,0.0,0.08333333333333333,109,0.9727141943734015,0.128714824593903,3,5,0
9.381743127873159e-05,0.0031821797931583136,0.0,0.0,0.02631578947368421,0.02,0.0,0.0,76,0.239769820971867,0.22739158369640156,7,5,0
0.00046908715639365793,0.002386634844868735,0.0,0.0,0.02631578947368421,0.02,0.0,0.0,189,0.1918158567774936,0.1917641596593334,6,5,0
0.09635050192325734,0.0,0.0,0.0,0.6578947368421052,0.0,0.0,0.0,19,0.319693094629156,0.2746447559509573,7,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.0399616368286445,0.3491276202267672,4,37,0
0.0021578009194108266,0.0,0.0,0.0035335689045936395,0.07894736842105263,0.0,0.0,0.08333333333333333,177,0.29971227621483376,0.01476134421990755,5,37,1
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,139,0.239769820971867,0.10412085910765734,8,13,1
0.09935265972417676,0.0,0.003569303985722784,0.0,0.2631578947368421,0.0,0.061224489795918366,0.0,4,0.399616368286445,1.0,4,37,1
0.0014072614691809737,0.07239459029435164,0.006543723973825104,0.0,0.15789473684210525,0.34,0.061224489795918366,0.0,132,0.5480418797953964,0.07006038890895079,6,37,0
0.007223942208462332,0.015910898965791568,0.011302795954788817,0.0,0.05263157894736842,0.02,0.02040816326530612,0.0,64,0.23089034526854219,0.06123701122580262,4,5,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0399616368286445,0.014246467412969156,3,37,0
0.0015010789004597054,0.0,0.001189767995240928,0.0,0.10526315789473684,0.0,0.02040816326530612,0.0,28,0.1998081841432225,0.02941463559522079,4,37,1
0.0005629045876723895,0.0,0.001189767995240928,0.0,0.05263157894736842,0.0,0.02040816326530612,0.0,151,0.8823529411764706,0.13658942576603872,2,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0.04901694373401534,0.26664196708702853,8,37,0
0.01182099634112018,0.020684168655529037,0.016656751933372994,0.0,0.10526315789473684,0.04,0.04081632653061224,0.0,7,0.04901694373401534,1.0,6,7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.039210358056265986,0.02126740108834477,7,37,1
0.008162116521249648,0.0015910898965791568,0.12968471148126115,0.0636042402826855,0.13157894736842105,0.02,0.18367346938775508,0.16666666666666666,55,0.1730658567774936,1.0,4,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0.039210358056265986,1.0,4,37,0
0.0014072614691809737,0.0,0.001784651992861392,0.0,0.02631578947368421,0.0,0.02040816326530612,0.0,53,0.04901694373401534,1.0,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,0.0399616368286445,1.0,8,37,0
0.007036307345904869,0.0007955449482895784,0.000594883997620464,0.014134275618374558,0.07894736842105263,0.02,0.02040816326530612,0.08333333333333333,88,0.4475703324808184,0.004796533304569267,7,17,1
0.0,0.0,0.001189767995240928,0.0,0.0,0.0,0.02040816326530612,0.0,35,0.639386189258312,1.0,8,37,0
0.04550145417018482,0.0,0.024390243902439025,0.024734982332155476,0.3157894736842105,0.0,0.12244897959183673,0.16666666666666666,146,0.10549872122762148,1.0,5,37,0
0.00018763486255746317,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,128,0.319693094629156,0.11129055303609423,4,30,1
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,22,0.3069053708439898,0.2082310880164831,6,36,0
0.002720705507083216,0.0,0.000594883997620464,0.04240282685512367,0.07894736842105263,0.0,0.02040816326530612,0.08333333333333333,120,0.0399616368286445,0.14778884047979718,8,37,1
0.0032836100947556054,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,32,0.29971227621483376,0.0780885651889127,8,34,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.21978900255754474,1.0,3,37,0
0.003940332113706727,0.007955449482895784,0.011897679952409281,0.0,0.07894736842105263,0.04,0.04081632653061224,0.0,105,0.33967391304347827,1.0,6,5,1
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,116,0.26640824808184144,0.13406187713678724,8,37,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,110,0.319693094629156,0.020040676143176273,6,35,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.04901694373401534,1.0,4,37,1
0.001594896331738437,0.0015910898965791568,0.001784651992861392,0.0,0.07894736842105263,0.04,0.02040816326530612,0.0,194,0.7672634271099744,0.13701600939209335,3,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,0.1998081841432225,0.3422541336622442,8,37,0
0.00046908715639365793,0.0,0.000594883997620464,0.0,0.02631578947368421,0.0,0.02040816326530612,0.0,53,0.04901694373401534,1.0,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,0.479539641943734,0.17436002294872338,6,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,0.239769820971867,0.10412085910765734,8,13,1
0.001594896331738437,0.005568814638027049,0.008328375966686497,0.0,0.02631578947368421,0.02,0.02040816326530612,0.0,105,0.33967391304347827,1.0,6,5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,0.04901694373401534,1.0,4,37,1
0.0020639834881320948,0.0,0.001784651992861392,0.0,0.07894736842105263,0.0,0.02040816326530612,0.0,28,0.1998081841432225,0.02941463559522079,4,37,1
0.003189792663476874,0.0,0.0,0.0035335689045936395,0.02631578947368421,0.0,0.0,0.08333333333333333,88,0.4475703324808184,0.004796533304569267,7,17,1
0.0,0.0,0.001784651992861392,0.0,0.0,0.0,0.02040816326530612,0.0,188,0.0399616368286445,1.0,8,37,0
0.00018763486255746317,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,151,0.8823529411764706,0.13658942576603872,2,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.1918158567774936,0.1958592874327601,6,37,0
0.08115207805610282,0.0015910898965791568,0.007733491969066033,0.0,0.2631578947368421,0.04,0.14285714285714285,0.0,4,0.399616368286445,1.0,4,37,0
0.001594896331738437,0.0,0.0,0.04240282685512367,0.05263157894736842,0.0,0.0,0.08333333333333333,177,0.29971227621483376,0.01476134421990755,5,37,1
0.020358382587484753,0.0,0.0,0.010600706713780918,0.2894736842105263,0.0,0.0,0.16666666666666666,39,0.27401694373401536,0.1491433779332705,5,12,0
0.009850830284266816,0.0,0.0,0.04240282685512367,0.13157894736842105,0.0,0.0,0.25,109,0.9727141943734015,0.128714824593903,3,5,0
0.01416643212308847,0.18377088305489261,0.13682331945270673,0.0035335689045936395,0.42105263157894735,0.12,0.42857142857142855,0.08333333333333333,200,0.159846547314578,0.019041937697655262,5,21,1
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,189,0.1918158567774936,0.1917641596593334,6,5,0
0.00018763486255746317,0.0,0.003569303985722784,0.0,0.02631578947368421,0.0,0.02040816326530612,0.0,156,0.3117007672634271,0.016076925121192086,6,37,1
0.06360821840698001,0.0,0.0,0.0,0.6842105263157894,0.0,0.0,0.0,19,0.319693094629156,0.2746447559509573,7,37,0
9.381743127873159e-05,0.0,0.0,0.007067137809187279,0.02631578947368421,0.0,0.0,0.08333333333333333,128,0.319693094629156,0.11129055303609423,4,30,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.639386189258312,1.0,8,37,0
0.0010319917440660474,0.010342084327764518,0.007733491969066033,0.0,0.07894736842105263,0.06,0.061224489795918366,0.0,30,0.319693094629156,0.06430888856581422,2,37,0
0.006661037620789943,0.016706443914081145,0.0029744199881023203,0.0,0.05263157894736842,0.02,0.02040816326530612,0.0,64,0.23089034526854219,0.06123701122580262,4,5,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0.04901694373401534,0.26664196708702853,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0399616368286445,0.014246467412969156,3,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.21978900255754474,1.0,3,37,0
0.009381743127873158,0.014319809069212411,0.10172516359309935,0.024734982332155476,0.21052631578947367,0.04,0.18367346938775508,0.25,55,0.1730658567774936,1.0,4,37,1
0.0041279669762641896,0.0,0.01903628792385485,0.014134275618374558,0.07894736842105263,0.0,0.04081632653061224,0.08333333333333333,120,0.0399616368286445,0.14778884047979718,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0.039210358056265986,1.0,4,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.319693094629156,0.020040676143176273,6,35,0
0.0008443568815085843,0.011933174224343677,0.001784651992861392,0.0,0.07894736842105263,0.06,0.04081632653061224,0.0,30,0.319693094629156,0.06430888856581422,2,37,0
0.002720705507083216,0.018297533810660304,0.01011302795954789,0.0,0.05263157894736842,0.02,0.02040816326530612,0.0,88,0.4475703324808184,0.004796533304569267,7,17,1
0.015104606435875785,0.0007955449482895784,0.0,0.014134275618374558,0.21052631578947367,0.02,0.0,0.16666666666666666,39,0.27401694373401536,0.1491433779332705,5,12,0
0.008537386246364574,0.012728719172633254,0.011897679952409281,0.0,0.05263157894736842,0.04,0.04081632653061224,0.0,64,0.23089034526854219,0.06123701122580262,4,5,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0.039210358056265986,1.0,4,37,0
0.01060136973449667,0.0015910898965791568,0.16240333135038668,0.0035335689045936395,0.23684210526315788,0.02,0.2040816326530612,0.08333333333333333,55,0.1730658567774936,1.0,4,37,0
0.24279951214935735,0.23309466984884647,0.43367043426531826,0.028268551236749116,0.5526315789473684,0.34,0.3061224489795918,0.16666666666666666,118,0.0,0.0032938609038482888,2,15,1
0.001313444037902242,0.00477326968973747,0.03509815585960738,0.0,0.07894736842105263,0.04,0.1020408163265306,0.0,67,0.2237851662404092,0.15164134959753756,6,34,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,0.319693094629156,0.11129055303609423,4,30,1
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,76,0.239769820971867,0.22739158369640156,7,5,0
0.0374331550802139,0.0,0.0029744199881023203,0.007067137809187279,0.23684210526315788,0.0,0.061224489795918366,0.08333333333333333,146,0.10549872122762148,1.0,5,37,0
0.006848672483347406,0.0,0.0,0.12014134275618374,0.18421052631578946,0.0,0.0,0.16666666666666666,109,0.9727141943734015,0.128714824593903,3,5,0
0.002626888075804484,0.08512330946698489,0.024985127900059488,0.0,0.07894736842105263,0.06,0.061224489795918366,0.0,51,1.0,0.1605202544369356,3,37,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0.04901694373401534,0.26664196708702853,8,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.639386189258312,1.0,8,37,0
0.0020639834881320948,0.011933174224343677,0.003569303985722784,0.0,0.07894736842105263,0.04,0.04081632653061224,0.0,7,0.04901694373401534,1.0,6,7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.21978900255754474,1.0,3,37,0
0.0007505394502298527,0.0007955449482895784,0.0,0.0,0.02631578947368421,0.02,0.0,0.0,138,0.5242966751918159,1.0,4,37,0
0.0014072614691809737,0.0015910898965791568,0.0,0.0,0.05263157894736842,0.02,0.0,0.0,116,0.26640824808184144,0.13406187713678724,8,37,0
0.0,0.0,0.000594883997620464,0.0,0.0,0.0,0.02040816326530612,0.0,188,0.0399616368286445,1.0,8,37,0
9.381743127873159e-05,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,177,0.29971227621483376,0.01476134421990755,5,37,0
0.08302842668167745,0.0,0.0,0.0035335689045936395,0.8157894736842105,0.0,0.0,0.08333333333333333,19,0.319693094629156,0.2746447559509573,7,37,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,0.239769820971867,0.10412085910765734,8,13,1
0.001313444037902242,0.0,0.002379535990481856,0.0,0.02631578947368421,0.0,0.02040816326530612,0.0,28,0.1998081841432225,0.02941463559522079,4,37,1
0.0010319917440660474,0.0007955449482895784,0.002379535990481856,0.0,0.05263157894736842,0.02,0.04081632653061224,0.0,53,0.04901694373401534,1.0,8,37,0
